ID,FULL_NAME,FIRST_NAME,LAST_NAME,CALLING_NBR,FULL_NAME_CALLED,CALLED_NBR,START_DATE,DURATION,END_DATE,CELL_TOWER,CITY,STATE,ADDRESS
8908,Luis Sharpe,Luis,Sharpe,62(800)439-7913,Norine Hyndley,63(729)615-3799,1519505551,244,1519505795,9,Brooklyn,NY,05457 Twin Pines Alley
8909,Misti Hruska,Misti,Hruska,81(292)720-7640,Neils Larmett,81(213)646-3931,1530982383,218,1530982601,39,Brooklyn,NY,465 Moulton Point
8910,Florenza Oury,Florenza,Oury,20(935)371-6768,Xerxes Ivanonko,234(107)699-2058,1518133723,268,1518133991,125,Albany,NY,1995 Crownhardt Alley
8911,Eleanore Trobe,Eleanore,Trobe,66(760)264-5191,Shelden Antowski,86(271)692-7722,1529345778,26,1529345804,84,Buffalo,NY,89 Ridge Oak Street
8912,Arabella Minchinton,Arabella,Minchinton,265(910)830-2431,Melodie Zumbusch,380(662)800-2382,1538924789,271,1538925060,93,Buffalo,NY,85344 Cambridge Junction
8913,Kiele Havard,Kiele,Havard,52(993)920-7197,Ricky Orrom,63(633)198-3975,1522671872,57,1522671929,17,Buffalo,NY,05710 Cody Hill
8914,Annette Edards,Annette,Edards,33(865)702-9251,Jerry Guilliland,351(384)188-1814,1539790293,34,1539790327,85,Rochester,NY,857 Haas Alley
8915,Evy Esslement,Evy,Esslement,52(779)281-6726,Carr Carriage,63(734)982-2584,1529722716,234,1529722950,65,Staten Island,NY,16736 Thackeray Hill
8916,Erasmus Calver,Erasmus,Calver,234(600)286-0555,Vince Shercliff,52(555)415-1555,1518654587,315,1518654902,64,Buffalo,NY,71133 Hoepker Alley
8917,Dewey Bampkin,Dewey,Bampkin,86(478)242-7951,Lilla McCallister,86(515)729-8806,1518104069,93,1518104162,58,New York City,NY,85 Grim Place
8918,Candra Delete,Candra,Delete,63(609)788-1305,Roanne Stag,34(668)144-6212,1523745717,74,1523745791,141,Mount Vernon,NY,113 Steensland Park
8919,Merilee Vockins,Merilee,Vockins,86(464)165-8098,Suzanne Grinikhin,1(916)253-8206,1540495965,314,1540496279,6,Bronx,NY,74988 Grasskamp Pass
8920,Frasquito Downs,Frasquito,Downs,33(211)873-6209,Ludovico Petrecz,370(556)949-3812,1545518907,255,1545519162,117,Staten Island,NY,54667 Main Parkway
8921,Pollyanna Hulatt,Pollyanna,Hulatt,46(386)535-8019,Thorny Barajaz,62(925)853-2591,1531169217,182,1531169399,16,New Hyde Park,NY,32 Kenwood Way
8922,Eryn Beckworth,Eryn,Beckworth,92(493)123-5854,Danielle Fipp,86(645)851-7903,1536817536,231,1536817767,54,New York City,NY,2 Nova Place
8923,Wylma Loos,Wylma,Loos,86(885)269-1390,Tammy Dumbreck,62(277)370-0269,1518920842,71,1518920913,81,New York City,NY,9257 Vernon Street
8924,Arabella Minchinton,Arabella,Minchinton,265(910)830-2431,Brandie Kezor,212(477)248-9773,1533527622,219,1533527841,97,Syracuse,NY,92 Moulton Way
8925,Brynne Benettelli,Brynne,Benettelli,7(897)837-8189,Pernell Noraway,63(689)772-7418,1542134542,264,1542134806,8,Albany,NY,53785 Debs Road
8926,Gennifer Dundendale,Gennifer,Dundendale,505(486)650-5379,Evyn Esler,86(881)606-5669,1537173683,290,1537173973,47,Albany,NY,0831 Vernon Court
8927,Florry Lindblad,Florry,Lindblad,505(727)360-0373,Roselin Jennaroy,51(164)689-6417,1533704561,350,1533704911,111,Albany,NY,661 Stuart Lane
8928,Gayle Maplethorpe,Gayle,Maplethorpe,995(508)825-9476,Carolyn Matysik,63(142)648-0073,1541509564,302,1541509866,142,New York City,NY,6 Mccormick Pass
8929,Florenza Oury,Florenza,Oury,20(935)371-6768,Courtney Sissel,63(387)764-0352,1543432826,65,1543432891,70,Flushing,NY,74043 Grover Trail
8930,Denice Jandl,Denice,Jandl,62(253)660-9696,Noami Matiebe,963(355)291-5168,1525729289,291,1525729580,100,Brooklyn,NY,16124 Forest Dale Street
8931,Dacey Alentyev,Dacey,Alentyev,86(580)423-7512,Roanne Stag,34(668)144-6212,1523992993,362,1523993355,16,Bronx,NY,04 Waywood Place
8932,Creight Bugbird,Creight,Bugbird,7(683)349-2471,Carree Lowde,506(501)192-0031,1514833586,69,1514833655,123,Buffalo,NY,91 Schlimgen Court
8933,Liz Gallaher,Liz,Gallaher,7(776)463-3738,Florenza Oury,20(935)371-6768,1523950050,261,1523950311,86,New York City,NY,590 Pepper Wood Terrace
8934,Andrej Mechell,Andrej,Mechell,81(897)277-7752,Chaim Hempshall,7(733)719-6857,1530118667,302,1530118969,67,Buffalo,NY,40 Larry Trail
8935,Allyn Sponer,Allyn,Sponer,687(170)429-2774,Adolphus Ellard,48(991)327-4416,1543168363,374,1543168737,108,Syracuse,NY,69 Meadow Valley Hill
8936,Conant Zebedee,Conant,Zebedee,27(864)257-5437,Aidan Huddy,86(766)874-8007,1518306902,154,1518307056,107,New York City,NY,6790 Bonner Pass
8937,Keelby Bussel,Keelby,Bussel,51(523)257-1153,Powell Salvador,965(452)556-4657,1517736034,334,1517736368,132,New York City,NY,8 Caliangt Plaza
8938,Karola Booeln,Karola,Booeln,95(606)298-4299,Lavinie Rivaland,63(690)487-8398,1539889660,359,1539890019,125,New York City,NY,9 Manley Center
8939,Coretta O'Scollee,Coretta,O'Scollee,62(191)654-8743,Catlin Khilkov,370(338)719-1164,1533893736,170,1533893906,61,Albany,NY,117 Meadow Vale Center
8940,Gusella Filpi,Gusella,Filpi,252(382)864-4056,Eryn Beckworth,92(493)123-5854,1540993067,173,1540993240,53,Hicksville,NY,2569 Reindahl Court
8941,Brandie Kezor,Brandie,Kezor,212(477)248-9773,Vitoria Jasik,62(378)245-0400,1521448363,391,1521448754,93,Jamaica,NY,2 Schiller Trail
8942,Orbadiah Demeter,Orbadiah,Demeter,63(446)483-4767,Merna Littleproud,86(123)700-1307,1527378032,312,1527378344,130,Albany,NY,93 Pankratz Parkway
8943,Jarrett Kingcote,Jarrett,Kingcote,86(880)386-9412,Ted Robken,380(280)682-0272,1533116953,204,1533117157,93,Jamaica,NY,62 Monument Road
8944,Cort Abrey,Cort,Abrey,62(766)832-8369,Connie Brockest,55(944)787-0117,1521789338,209,1521789547,122,Port Washington,NY,463 School Pass
8945,Harmonie Gurton,Harmonie,Gurton,86(547)439-6475,Marietta Petz,86(367)918-0221,1531948167,330,1531948497,8,New York City,NY,347 Buhler Way
8946,Ganny Chislett,Ganny,Chislett,63(786)223-9410,Manolo Rodda,963(230)172-6336,1532242345,228,1532242573,68,Jamaica,NY,4992 Straubel Drive
8947,Tirrell Jonin,Tirrell,Jonin,359(120)412-3576,Mirabelle Pavy,86(407)121-6320,1538473412,219,1538473631,109,Staten Island,NY,380 Ridgeview Avenue
8948,Aggie Luxmoore,Aggie,Luxmoore,34(667)515-2457,Claudius Flement,351(883)691-7400,1546114775,308,1546115083,120,New York City,NY,36 Monica Road
8949,Lacie Carwithan,Lacie,Carwithan,380(885)747-8913,Mikael Bywater,84(648)994-9572,1540032374,55,1540032429,81,Albany,NY,42082 Kingsford Terrace
8950,Noami Matiebe,Noami,Matiebe,963(355)291-5168,Skye Williamson,62(102)760-2492,1546067019,106,1546067125,98,Flushing,NY,1 Warrior Park
8951,Raye Poon,Raye,Poon,27(293)795-4418,Lorie Born,51(948)224-2824,1546197059,169,1546197228,107,New York City,NY,8587 Thierer Park
8952,Merna Littleproud,Merna,Littleproud,86(123)700-1307,Giacopo Dowry,63(954)726-0230,1529303145,312,1529303457,150,New York City,NY,1 Village Hill
8953,Margaux Van Weedenburg,Margaux,Van Weedenburg,62(810)797-8394,Spense Verity,33(565)124-8860,1543398277,181,1543398458,11,Syracuse,NY,4423 Glendale Lane
8954,Lavinie Rivaland,Lavinie,Rivaland,63(690)487-8398,Dori Parsonson,81(377)735-2250,1531913058,302,1531913360,124,New York City,NY,5 Bunting Street
8955,Kiele Havard,Kiele,Havard,52(993)920-7197,Charley Allix,62(686)648-3139,1532051141,121,1532051262,58,Schenectady,NY,742 Harbort Junction
8956,Sheff Hekkert,Sheff,Hekkert,27(176)835-6287,Bard Paice,86(763)790-2451,1546124759,185,1546124944,114,Buffalo,NY,0326 Glacier Hill Place
8957,Lia Aslet,Lia,Aslet,86(383)136-5640,Jenica Cheverell,51(499)603-4727,1545232334,151,1545232485,60,Utica,NY,46309 Marquette Way
8958,Kimble Benny,Kimble,Benny,57(144)431-8564,Haley Behnen,7(156)837-9854,1521069618,394,1521070012,138,Albany,NY,6713 Bellgrove Place
8959,Benny Cribbin,Benny,Cribbin,86(226)864-3977,Dalis Capstaff,505(813)986-5449,1522285163,140,1522285303,139,Rochester,NY,05 Duke Plaza
8960,Giacopo Dowry,Giacopo,Dowry,63(954)726-0230,Renee Meconi,48(840)285-4391,1544210296,302,1544210598,63,Brooklyn,NY,7495 Autumn Leaf Place
8961,Ranna Harsnipe,Ranna,Harsnipe,48(431)549-0759,Nowell Richardin,381(485)818-3646,1522003035,355,1522003390,68,Albany,NY,1050 Alpine Junction
8962,Caryl Cleaves,Caryl,Cleaves,46(515)917-5919,Javier Gellier,351(375)713-0347,1536992781,211,1536992992,26,Buffalo,NY,43933 Shopko Road
8963,Zachary Blazewicz,Zachary,Blazewicz,593(715)987-3903,Dolley Chown,62(888)135-4304,1523291667,371,1523292038,43,New York City,NY,2416 Schmedeman Drive
8964,Nicholle Bayston,Nicholle,Bayston,55(575)230-4017,Mattheus Tinghill,49(364)334-6291,1516899799,144,1516899943,40,New York City,NY,851 Miller Place
8965,Annette Edards,Annette,Edards,33(865)702-9251,Karole Moresby,63(672)716-7539,1524028944,154,1524029098,78,Albany,NY,66 Homewood Place
8966,Orelle Curl,Orelle,Curl,57(132)558-1060,Evaleen Sleet,62(484)268-6090,1536783833,193,1536784026,70,Rochester,NY,570 Ridgeview Plaza
8967,Edmon Nodes,Edmon,Nodes,62(945)169-4238,Wood Teesdale,598(545)237-1517,1519410424,233,1519410657,54,Brooklyn,NY,29654 Anniversary Terrace
8968,Dusty Bendle,Dusty,Bendle,62(758)740-2021,Valentijn Garnam,66(157)116-1550,1541230951,170,1541231121,38,New York City,NY,030 Hanover Plaza
8969,Amerigo Screaton,Amerigo,Screaton,500(699)665-9305,Antonella Phettis,225(710)922-1296,1536411278,299,1536411577,9,Rochester,NY,8661 Corscot Trail
8970,Hubie Tomsa,Hubie,Tomsa,86(807)891-0364,Barr Sawart,86(809)397-9737,1530117049,38,1530117087,84,Rochester,NY,245 Superior Point
8971,Lilllie Schroder,Lilllie,Schroder,86(799)866-7416,Ranna Harsnipe,48(431)549-0759,1538832746,150,1538832896,1,New York City,NY,0735 Division Lane
8972,Bartram Hugnet,Bartram,Hugnet,81(133)911-6405,Wilton Sobieski,7(311)211-3889,1540269046,62,1540269108,27,Rochester,NY,2 Waywood Trail
8973,Leonhard Harrod,Leonhard,Harrod,353(240)841-7818,Bryanty Eiler,502(420)697-2311,1515241648,341,1515241989,11,Flushing,NY,80106 Farmco Street
8974,Shawnee Spurden,Shawnee,Spurden,351(762)219-3815,Eugenio Longmate,63(691)741-5770,1520070416,139,1520070555,68,New Hyde Park,NY,15 Susan Center
8975,Nicholle Bayston,Nicholle,Bayston,55(575)230-4017,Marijn Seson,223(264)463-7262,1515030157,367,1515030524,54,Albany,NY,537 Sunnyside Street
8976,Arie Tredger,Arie,Tredger,86(788)457-7431,Davis Boss,33(795)640-2644,1527462239,147,1527462386,22,Albany,NY,73 Golf Hill
8977,Barr Sawart,Barr,Sawart,86(809)397-9737,Agna Axten,51(302)615-6765,1522373377,263,1522373640,70,Buffalo,NY,3 Mockingbird Crossing
8978,Conant Zebedee,Conant,Zebedee,27(864)257-5437,Maryjo Broune,86(941)133-5385,1539433533,102,1539433635,27,New Hyde Park,NY,1 Northland Hill
8979,Bink Monan,Bink,Monan,62(782)963-5077,Regan Crotch,7(870)728-5370,1519701832,355,1519702187,128,Albany,NY,4572 Eagle Crest Point
8980,Elmira Brownscombe,Elmira,Brownscombe,82(480)751-4913,Claiborne Purvess,86(213)705-5683,1526738263,225,1526738488,4,Rochester,NY,67 Maple Junction
8981,Lawry Sancroft,Lawry,Sancroft,52(378)233-5860,Lia Aslet,86(383)136-5640,1516473608,324,1516473932,24,Brooklyn,NY,6 Summerview Center
8982,Collin Turmall,Collin,Turmall,7(562)725-1494,Marlee Bischop,48(615)535-0392,1532109922,310,1532110232,98,Syracuse,NY,87 Oxford Street
8983,Jo Chater,Jo,Chater,55(248)399-8577,Mariann Allum,66(911)510-9247,1517663453,199,1517663652,90,New York City,NY,0869 Comanche Pass
8984,Eryn Beckworth,Eryn,Beckworth,92(493)123-5854,Leonid Arling,86(683)296-2525,1524257819,277,1524258096,74,New York City,NY,4 Westend Terrace
8985,Gery Devanney,Gery,Devanney,7(850)639-9038,Oswald Berrygun,62(241)253-1797,1522181819,339,1522182158,139,New York City,NY,8 Judy Crossing
8986,Rickey Syratt,Rickey,Syratt,86(983)140-3015,Denice Jandl,62(253)660-9696,1537119992,366,1537120358,29,Rochester,NY,1 4th Pass
8987,Adina Howlings,Adina,Howlings,261(524)810-6832,Robinett Haggett,1(604)854-1787,1525310810,352,1525311162,78,Buffalo,NY,2786 Menomonie Junction
8988,Mureil Strong,Mureil,Strong,63(714)521-2466,Reuben Rawling,358(872)628-5670,1531304127,381,1531304508,38,Albany,NY,55657 Sachtjen Crossing
8989,Jenine Danzelman,Jenine,Danzelman,216(168)712-2583,Suzanne Grinikhin,1(916)253-8206,1518547952,210,1518548162,99,Jamaica,NY,19876 Fallview Circle
8990,Lacie Carwithan,Lacie,Carwithan,380(885)747-8913,Sidonnie Ruf,86(368)960-1936,1530299371,55,1530299426,137,Bronx,NY,62 Kings Avenue
8991,Bekki Budibent,Bekki,Budibent,358(658)120-1847,Coleen Vaadeland,86(110)902-3399,1515745690,113,1515745803,132,Bronx,NY,46012 Glendale Street
8992,Binni Delhanty,Binni,Delhanty,351(491)163-1946,Lacie Carwithan,380(885)747-8913,1520627154,290,1520627444,111,New York City,NY,4495 Sloan Lane
8993,Rog Doxsey,Rog,Doxsey,7(119)619-6032,Editha Buckston,86(999)315-5330,1537736039,106,1537736145,144,Rochester,NY,0773 Oneill Junction
8994,Morganne Kirtlan,Morganne,Kirtlan,86(152)450-6126,Gaby Trayford,351(285)715-2196,1521173743,302,1521174045,56,New York City,NY,980 Moland Parkway
8995,Flossy Blees,Flossy,Blees,86(850)396-8084,Joye Tour,595(142)900-5309,1542888138,46,1542888184,3,New York City,NY,91 Truax Lane
8996,Klarika Opdenort,Klarika,Opdenort,212(363)853-9722,Frasquito Downs,33(211)873-6209,1529173104,336,1529173440,113,Elmira,NY,34460 Bonner Avenue
8997,Colby Redfern,Colby,Redfern,420(781)471-5246,Dotty Balleine,33(391)361-1441,1521222988,400,1521223388,61,Staten Island,NY,2 Crest Line Alley
8998,Sarena Casemore,Sarena,Casemore,7(776)919-6410,Sophey D'Antoni,55(348)214-6711,1542458874,287,1542459161,70,New York City,NY,20 Victoria Parkway
8999,Stewart Janczak,Stewart,Janczak,47(431)187-6837,Cynthie Callam,62(689)905-4569,1532647403,350,1532647753,146,New York City,NY,2734 Heath Avenue
9000,Ailene Notman,Ailene,Notman,880(534)471-9667,Katha Hill,86(411)574-6564,1520663233,324,1520663557,150,Flushing,NY,5947 Calypso Hill
9001,Pollyanna Hulatt,Pollyanna,Hulatt,46(386)535-8019,Rosie Newrick,55(491)491-0224,1534367019,276,1534367295,51,Brooklyn,NY,52 Maple Wood Trail
9002,Marshal Starbucke,Marshal,Starbucke,54(387)933-5605,Garnet Boorn,86(710)647-7081,1526618449,226,1526618675,5,Albany,NY,336 Gateway Parkway
9003,Friedrich Haldane,Friedrich,Haldane,86(218)423-7152,Malchy Hugin,86(668)193-0577,1529764830,36,1529764866,132,New York City,NY,82 Sauthoff Road
9004,Kimbra Leemans,Kimbra,Leemans,55(962)185-8937,Barth Gye,48(297)741-9110,1526619412,224,1526619636,71,Brooklyn,NY,40 Nobel Parkway
9005,Wylma Loos,Wylma,Loos,86(885)269-1390,Trudi Wiggett,61(559)209-0707,1543369752,18,1543369770,50,New York City,NY,9812 Green Ridge Hill
9006,Alyce De Hooge,Alyce,De Hooge,351(968)844-4034,Lorie Born,51(948)224-2824,1539837135,324,1539837459,59,Syracuse,NY,1990 South Hill
9007,Erroll Elington,Erroll,Elington,33(855)308-1917,Theodosia Doerrling,387(346)784-8860,1515137860,120,1515137980,63,Brooklyn,NY,968 Melrose Drive
9008,Dorian Ollarenshaw,Dorian,Ollarenshaw,53(391)415-5502,Filippa Switland,387(446)780-6662,1534110438,210,1534110648,5,Jamaica,NY,1 Cody Center
9009,Loralie MacCumiskey,Loralie,MacCumiskey,48(120)880-9606,Umberto Zaple,358(805)928-1885,1545252458,291,1545252749,101,New York City,NY,96664 Dennis Drive
9010,Hubie Wanell,Hubie,Wanell,60(337)579-0258,Horatio Santore,63(338)428-5108,1515632246,17,1515632263,77,New York City,NY,08 Farmco Road
9011,Gui Bidewell,Gui,Bidewell,269(656)511-8885,Justine Markova,62(330)987-3667,1539911747,62,1539911809,101,New York City,NY,1036 Rieder Center
9012,Olia Sandeson,Olia,Sandeson,86(897)910-4149,Jaymee Cowen,86(503)486-4449,1528101862,257,1528102119,140,New York City,NY,59448 Springview Junction
9013,Catharine Eisold,Catharine,Eisold,1(916)133-0777,Allan Ajam,850(441)945-7299,1529350754,155,1529350909,19,Bronx,NY,188 East Pass
9014,Thorsten Ibbetson,Thorsten,Ibbetson,7(774)577-3232,Nichol Lamdin,86(630)145-9348,1542455380,376,1542455756,53,New Hyde Park,NY,05596 Fieldstone Place
9015,Franzen Luca,Franzen,Luca,1(161)261-9438,Renee Meconi,48(840)285-4391,1527146665,278,1527146943,92,Brooklyn,NY,37471 Lake View Court
9016,Rudd Tolussi,Rudd,Tolussi,86(130)194-5347,Cece Watt,86(726)961-9524,1531358974,205,1531359179,83,New York City,NY,9598 Ohio Junction
9017,Claudius Flement,Claudius,Flement,351(883)691-7400,Jordana Jiruca,355(804)403-0311,1531507304,242,1531507546,49,Brooklyn,NY,3 Northwestern Trail
9018,Gabie Cottam,Gabie,Cottam,351(374)278-9292,Florry Lindblad,505(727)360-0373,1540567950,147,1540568097,67,Buffalo,NY,53 Glendale Trail
9019,Hedda Loweth,Hedda,Loweth,351(101)750-6987,Francois Fieldsend,86(833)929-6029,1544816159,49,1544816208,42,Flushing,NY,51 7th Hill
9020,Dori Parsonson,Dori,Parsonson,81(377)735-2250,See Toynbee,994(736)554-5456,1531671321,222,1531671543,17,New York City,NY,8636 Green Ridge Way
9021,Adina Howlings,Adina,Howlings,261(524)810-6832,Kain Treamayne,254(527)648-4685,1523832657,62,1523832719,97,Buffalo,NY,2185 Nevada Circle
9022,Clem Hedon,Clem,Hedon,351(518)353-2995,Filippa Switland,387(446)780-6662,1520126542,65,1520126607,141,New York City,NY,1 Twin Pines Drive
9023,Bunni Sambath,Bunni,Sambath,351(166)297-7730,Saraann Findley,86(188)147-1807,1517381704,77,1517381781,111,Buffalo,NY,907 Victoria Point
9024,Kathlin Booler,Kathlin,Booler,86(284)775-7801,Eduino Divina,351(871)208-6196,1529588570,259,1529588829,30,Brooklyn,NY,40391 Lakewood Gardens Pass
9025,Ermin Haskey,Ermin,Haskey,264(724)684-1693,Hildagard Geertsen,86(944)547-2536,1526297269,259,1526297528,28,New York City,NY,80461 Garrison Hill
9026,Aldo Metcalf,Aldo,Metcalf,94(745)610-5768,Ricky Sifleet,7(137)826-5417,1518038415,169,1518038584,99,Syracuse,NY,706 Manitowish Court
9027,Neall Mintram,Neall,Mintram,216(582)282-2350,Fernando Chilvers,1(205)614-7623,1530214137,110,1530214247,27,Brooklyn,NY,8 Hanson Trail
9028,Cornela Rehn,Cornela,Rehn,48(333)911-8336,Goraud Hollows,86(943)627-9788,1536213453,260,1536213713,63,Rochester,NY,723 Stoughton Drive
9029,Essie Dunnan,Essie,Dunnan,86(635)577-4135,Sheri Hawkwood,850(841)774-5536,1524467402,350,1524467752,121,New York City,NY,4298 Northwestern Pass
9030,Monro Womack,Monro,Womack,351(989)232-3891,Blanch Rubenovic,81(367)999-3780,1544529865,242,1544530107,40,Rochester,NY,9 Miller Court
9031,Vitoria Jasik,Vitoria,Jasik,62(378)245-0400,Cherianne Leyfield,86(541)356-0388,1529935596,45,1529935641,93,Albany,NY,9080 Sullivan Pass
9032,Manya Crasswell,Manya,Crasswell,63(359)743-5869,Anita Atwel,370(191)284-4525,1524228909,145,1524229054,148,New York City,NY,90403 Bartelt Terrace
9033,Paton Fillan,Paton,Fillan,82(558)155-0503,Earlie Malham,44(339)631-2495,1518896912,306,1518897218,48,Albany,NY,27149 Old Shore Hill
9034,Tammy Dumbreck,Tammy,Dumbreck,62(277)370-0269,Loretta Erickson,420(717)709-1909,1519686953,85,1519687038,97,Elmira,NY,3 Leroy Hill
9035,Karia Fakes,Karia,Fakes,30(854)381-9317,Bryanty Eiler,502(420)697-2311,1534220049,145,1534220194,138,Jamaica,NY,28633 Russell Parkway
9036,Gui Bidewell,Gui,Bidewell,269(656)511-8885,Flore Minguet,7(138)154-8848,1519668655,166,1519668821,68,Syracuse,NY,6779 Northfield Junction
9037,Dara Lowrey,Dara,Lowrey,503(987)654-1079,Betty Consadine,86(112)451-7673,1530256054,111,1530256165,59,Jamaica,NY,1426 Pankratz Pass
9038,Buddie Friedenbach,Buddie,Friedenbach,86(661)453-9278,Belita Blackie,86(643)444-6997,1529076004,13,1529076017,57,Brooklyn,NY,662 Schmedeman Terrace
9039,Barry Willcock,Barry,Willcock,1(505)973-5091,Halsy Kimble,1(314)831-3608,1516638310,205,1516638515,18,Yonkers,NY,2388 Grasskamp Lane
9040,Vassili Adamides,Vassili,Adamides,7(973)783-9940,Denice Jandl,62(253)660-9696,1544559244,103,1544559347,124,Buffalo,NY,331 Dryden Place
9041,Renard Baxstare,Renard,Baxstare,86(314)308-7712,Chrystel Pollok,7(914)209-1356,1523605537,277,1523605814,78,Albany,NY,1 Sachtjen Street
9042,Padriac Morriarty,Padriac,Morriarty,7(818)398-1937,Roanna Komorowski,1(702)783-0696,1516749165,311,1516749476,20,Syracuse,NY,086 Fuller Pass
9043,Nowell Richardin,Nowell,Richardin,381(485)818-3646,Mahalia Luparto,86(822)148-6084,1533609639,213,1533609852,51,Syracuse,NY,03591 Hauk Pass
9044,Catlaina Pruvost,Catlaina,Pruvost,63(807)251-2304,Dacie Cloughton,976(768)753-6710,1531902361,278,1531902639,20,Syracuse,NY,45 Waubesa Avenue
9045,Shaw Bordessa,Shaw,Bordessa,358(414)447-9538,Natassia Pardal,86(938)444-6547,1536932701,356,1536933057,125,New York City,NY,7617 Roxbury Court
9046,Currie Verbeek,Currie,Verbeek,86(851)518-2851,Thea Roser,351(628)374-0140,1523457268,47,1523457315,42,New Hyde Park,NY,629 Fallview Hill
9047,Dennie Housby,Dennie,Housby,66(483)360-0351,Erroll Prop,62(539)230-2382,1537649680,193,1537649873,53,New York City,NY,42 Alpine Street
9048,Maximilian Thursby,Maximilian,Thursby,63(267)332-6708,Claire Rebeiro,46(565)445-2782,1519163750,208,1519163958,4,Albany,NY,696 Troy Park
9049,Newton Oddey,Newton,Oddey,33(190)267-7792,Mariann Allum,66(911)510-9247,1543747174,220,1543747394,65,New York City,NY,83 Oak Valley Court
9050,Felike Renak,Felike,Renak,46(550)258-2882,Bekki Budibent,358(658)120-1847,1541199477,200,1541199677,44,Albany,NY,96844 Aberg Center
9051,Eugenio Longmate,Eugenio,Longmate,63(691)741-5770,Marwin Bartleet,51(541)562-9305,1527780669,232,1527780901,107,New York City,NY,7 Northwestern Avenue
9052,Claire Rebeiro,Claire,Rebeiro,46(565)445-2782,Morganne Kirtlan,86(152)450-6126,1532149567,209,1532149776,103,New York City,NY,6 Oriole Alley
9053,Kain Treamayne,Kain,Treamayne,254(527)648-4685,Conrad Byfford,62(756)398-1014,1514785390,384,1514785774,69,Jamaica,NY,24471 Havey Avenue
9054,Dorian Ollarenshaw,Dorian,Ollarenshaw,53(391)415-5502,Evyn Esler,86(881)606-5669,1522280585,362,1522280947,33,Brooklyn,NY,22179 Sherman Junction
9055,Ardelia Balharrie,Ardelia,Balharrie,55(234)282-4871,Gaston Linskill,86(364)552-3972,1527564236,71,1527564307,82,New York City,NY,3113 Derek Trail
9056,Gordan Habbijam,Gordan,Habbijam,420(332)248-8004,Cristina Langlands,62(625)714-2778,1538620533,114,1538620647,88,New York City,NY,02664 Iowa Place
9057,Georgeanna Camier,Georgeanna,Camier,1(513)491-3219,Mureil Strong,63(714)521-2466,1534524372,132,1534524504,108,Rochester,NY,96365 Hoffman Place
9058,Nissa Windram,Nissa,Windram,86(175)511-7419,Arleen Faltin,1(830)194-9830,1516165148,219,1516165367,144,New York City,NY,3 Clyde Gallagher Avenue
9059,Tuesday Cristofano,Tuesday,Cristofano,223(571)947-3335,Waldon Posnette,48(919)536-5567,1519574409,102,1519574511,72,Jamaica,NY,8612 Raven Avenue
9060,Aloysia Lowrie,Aloysia,Lowrie,54(237)231-4835,Gui Bidewell,269(656)511-8885,1519045562,373,1519045935,137,Albany,NY,53422 Tony Street
9061,Kayla Long,Kayla,Long,58(446)367-6423,Eduino Divina,351(871)208-6196,1528858264,106,1528858370,96,Jamaica,NY,11 Warner Plaza
9062,Elsi Ghiriardelli,Elsi,Ghiriardelli,502(361)939-0359,Felix Whitmore,62(954)492-3875,1524633494,117,1524633611,105,Elmira,NY,4779 Starling Park
9063,Natalie Joreau,Natalie,Joreau,86(129)320-7980,Benoit Gherarducci,351(443)169-7311,1533827423,211,1533827634,64,New Hyde Park,NY,32734 Green Pass
9064,Sky Eck,Sky,Eck,62(517)542-4678,Georgeanne Galiford,7(477)549-1381,1541266815,155,1541266970,25,Syracuse,NY,14 Ridge Oak Lane
9065,Sheree Dodworth,Sheree,Dodworth,51(691)867-4069,See Toynbee,994(736)554-5456,1533091448,293,1533091741,142,Albany,NY,10926 Hermina Parkway
9066,Janeva Ayrton,Janeva,Ayrton,63(419)598-0867,Powell Salvador,965(452)556-4657,1528191032,212,1528191244,1,Rochester,NY,13311 Dottie Way
9067,Adey Kilgour,Adey,Kilgour,234(254)312-6803,Linet Jarvis,7(166)286-1515,1518004367,383,1518004750,135,Albany,NY,911 Erie Center
9068,Latrina Sawle,Latrina,Sawle,351(653)954-2807,Titus Abells,380(944)375-4218,1540183112,215,1540183327,148,New York City,NY,670 Eastlawn Trail
9069,Reggy Tanti,Reggy,Tanti,86(944)988-1491,Montgomery Iannazzi,256(303)279-7869,1525615414,192,1525615606,92,Jamaica,NY,1990 Pine View Lane
9070,Thorin Wreak,Thorin,Wreak,355(122)182-0170,Rodolphe Franciskiewicz,502(185)258-8710,1534536030,131,1534536161,27,Hicksville,NY,5553 Arkansas Court
9071,Nevins Ireson,Nevins,Ireson,385(709)783-8592,Sisely Roggers,60(512)584-2915,1524338132,239,1524338371,9,Albany,NY,1937 Doe Crossing Way
9072,Mariska Vanni,Mariska,Vanni,62(861)381-0260,Marcello Arnoult,30(961)875-9477,1529015830,193,1529016023,84,Brooklyn,NY,3378 Monument Center
9073,Muffin Kun,Muffin,Kun,223(939)460-9600,Pammi Carnelley,54(181)254-8889,1531985733,31,1531985764,41,New York City,NY,94556 Southridge Park
9074,Janean Salamon,Janean,Salamon,291(775)922-1261,Chelsey Ovill,595(623)187-3959,1523128752,4,1523128756,32,Port Washington,NY,04908 Michigan Parkway
9075,Natasha Challiss,Natasha,Challiss,62(839)181-9958,Ansel Walewicz,55(245)796-3946,1522145032,35,1522145067,17,Bronx,NY,55963 Hovde Parkway
