ID,FULL_NAME,FIRST_NAME,LAST_NAME,CALLING_NBR,FULL_NAME_CALLED,CALLED_NBR,START_DATE,DURATION,END_DATE,CELL_TOWER,CITY,STATE,ADDRESS
511,Albertine Ashlee,Albertine,Ashlee,46(179)364-6368,Kevan Crippes,420(378)446-7654,1579601588,250,1579601838,13,New York City,NY,535 Loeprich Avenue
512,Charmane Wilbor,Charmane,Wilbor,86(769)363-5709,Ophelia Rippingale,1(319)762-1714,1580039365,250,1580039615,137,New York City,NY,549 Nobel Junction
513,Barbabas Tarbatt,Barbabas,Tarbatt,55(221)288-4572,Alonzo Millberg,420(939)895-3549,1600625793,242,1600626035,21,New York City,NY,08737 Tennyson Circle
514,Farr Gong,Farr,Gong,992(760)773-7640,Gizela Bardey,57(603)155-6377,1583442088,106,1583442194,49,Jamaica,NY,786 Milwaukee Street
515,Prinz Farny,Prinz,Farny,63(176)529-8535,Eran Sneller,351(955)230-0787,1581007761,281,1581008042,66,Jamaica,NY,5 Novick Circle
516,Amby Orchard,Amby,Orchard,380(604)210-5324,Mona Alfwy,358(864)416-0698,1582429603,247,1582429850,145,Rochester,NY,6 Maple Wood Park
517,Irma Baudacci,Irma,Baudacci,86(830)614-8106,Olav Cashin,36(666)531-9945,1582730756,220,1582730976,50,Brooklyn,NY,02685 Summer Ridge Junction
518,Parsifal Skpsey,Parsifal,Skpsey,54(705)509-0044,Terrence Banbrook,380(699)898-7333,1582588832,296,1582589128,64,Staten Island,NY,0869 Towne Park
519,Bryanty Martinson,Bryanty,Martinson,967(572)452-4680,Oran Spillard,62(119)452-0590,1584058866,109,1584058975,32,Buffalo,NY,1896 Talisman Center
520,Hernando Maty,Hernando,Maty,63(916)629-8884,Wendall Russilll,46(360)453-1700,1595580356,182,1595580538,10,Bronx,NY,015 Morningstar Way
521,Ives Comettoi,Ives,Comettoi,86(311)775-6521,Leilah Dickens,98(443)309-3625,1589320763,30,1589320793,130,Buffalo,NY,4531 6th Drive
522,Tiebout Tiler,Tiebout,Tiler,58(761)230-0102,Lily Cristofor,86(810)225-2683,1589094972,52,1589095024,107,Rochester,NY,0 Northwestern Pass
523,Nissa Cristofvao,Nissa,Cristofvao,86(630)394-2559,Jeannie Furmagier,353(781)543-8732,1597384716,47,1597384763,99,Brooklyn,NY,92 Jenifer Court
524,Elna Pilling,Elna,Pilling,63(557)728-1270,Doloritas Sherred,62(107)675-4950,1600090494,203,1600090697,127,Jamaica,NY,00174 Merchant Place
525,Cordy Collocott,Cordy,Collocott,84(182)395-6004,Englebert Albion,372(818)935-1230,1586973560,270,1586973830,51,Rochester,NY,818 Forest Run Court
526,Wells Orme,Wells,Orme,86(707)728-7762,Rora Schustl,27(454)269-7095,1589835663,163,1589835826,106,Bronx,NY,1154 Debra Circle
527,Susanne Bosch,Susanne,Bosch,359(813)549-6117,Addy Wreath,226(273)168-5355,1596317568,163,1596317731,16,Albany,NY,84694 Stone Corner Drive
528,Bette-ann Strass,Bette-ann,Strass,86(617)590-9737,Alphard Goodding,33(576)597-2400,1580956087,170,1580956257,70,Brooklyn,NY,617 Goodland Plaza
529,Gertie Bariball,Gertie,Bariball,81(950)451-0299,Heinrick Tinner,56(148)560-3319,1600889009,83,1600889092,129,Brooklyn,NY,321 Hooker Center
530,Maurise Arundel,Maurise,Arundel,62(356)672-5013,Patty Bramo,46(287)165-4068,1590257915,1,1590257916,52,Albany,NY,898 Fulton Center
531,Meir Collishaw,Meir,Collishaw,86(674)652-8152,Mollie Quirke,46(876)291-5207,1580584255,295,1580584550,33,Buffalo,NY,0 Almo Trail
532,Laurene Millward,Laurene,Millward,7(803)142-3976,Bealle Earland,86(314)899-4409,1579077316,97,1579077413,40,Buffalo,NY,0 Truax Point
533,Heindrick Bruyett,Heindrick,Bruyett,62(942)995-1228,Bearnard Corballis,380(978)457-4457,1584074470,285,1584074755,79,Buffalo,NY,45210 Badeau Street
534,Adora Thorneloe,Adora,Thorneloe,62(789)280-9215,Olivia Stockwell,381(492)943-4552,1578808761,62,1578808823,81,Rochester,NY,558 Vera Parkway
535,Anastasie Maro,Anastasie,Maro,62(547)614-8675,Tally Bette,62(636)748-6851,1579028637,181,1579028818,115,Staten Island,NY,734 Eagle Crest Crossing
536,Meggy Stille,Meggy,Stille,55(543)875-6973,Nicola Evensden,86(373)999-3537,1591158789,213,1591159002,30,Buffalo,NY,5989 Luster Road
537,Esme Robke,Esme,Robke,7(354)418-5473,Ephrayim Maryska,81(146)868-8444,1578858208,266,1578858474,126,New York City,NY,45296 Kedzie Avenue
538,Wylie Reeves,Wylie,Reeves,7(738)367-4374,Leonid Gimeno,66(176)657-4619,1601012236,183,1601012419,42,Mount Vernon,NY,896 Kinsman Trail
539,Klement Burchatt,Klement,Burchatt,48(646)993-9376,Isaac Romeuf,63(738)252-6696,1583053630,83,1583053713,88,Bronx,NY,4 Clove Drive
540,Ketty Pigeram,Ketty,Pigeram,7(799)961-0453,Kristofor Tolemache,420(342)184-6374,1591663997,77,1591664074,53,Staten Island,NY,49 Butternut Center
541,Traver Weal,Traver,Weal,33(536)343-4075,Lesya Pender,62(218)388-6689,1599366465,213,1599366678,98,New Hyde Park,NY,2158 North Way
542,Byrle Penfold,Byrle,Penfold,86(567)847-5203,Corry Glassopp,225(571)914-8150,1597714409,89,1597714498,142,New York City,NY,202 International Junction
543,Craggie Cuncliffe,Craggie,Cuncliffe,86(383)129-1103,Porter Franek,1(158)820-4293,1597345866,140,1597346006,109,New York City,NY,4 Schiller Crossing
544,Filip Gauvin,Filip,Gauvin,1(727)166-7794,Shina Bedle,66(482)681-5807,1583125867,34,1583125901,101,Syracuse,NY,2799 Crownhardt Parkway
545,Leora Caldecot,Leora,Caldecot,86(614)213-0766,Christean Giovanizio,503(570)311-1476,1596221344,120,1596221464,83,Albany,NY,0 Arapahoe Pass
546,Phelia Kilgrew,Phelia,Kilgrew,30(870)627-7971,Terza Petford,33(215)708-1442,1601551172,248,1601551420,27,Albany,NY,53087 Calypso Junction
547,Monro Sango,Monro,Sango,62(678)287-6038,Gerrie Kiraly,39(982)495-4090,1592904544,159,1592904703,98,Albany,NY,93551 Miller Alley
548,Wildon Wagg,Wildon,Wagg,93(600)388-9125,Filip Gauvin,1(727)166-7794,1597365510,87,1597365597,66,New York City,NY,80061 Ridgeview Street
549,Vicki Tribe,Vicki,Tribe,380(277)565-4975,Thomasina Steger,62(588)806-6945,1590625278,202,1590625480,92,Flushing,NY,1197 Miller Park
550,Larisa Visco,Larisa,Visco,380(865)967-8693,Elinore Leppington,967(291)595-6643,1601046882,50,1601046932,111,Brooklyn,NY,91916 Thierer Alley
551,Jess Iacovucci,Jess,Iacovucci,33(997)488-6920,Van Chasier,48(109)270-6973,1587521427,185,1587521612,134,Bronx,NY,1 Vera Road
552,Robbert McCloughlin,Robbert,McCloughlin,62(180)979-2600,Ranice Lyles,86(107)151-8956,1592470831,167,1592470998,120,Buffalo,NY,8787 Atwood Parkway
553,Gilbertine McClory,Gilbertine,McClory,86(419)439-4832,Guthry Raubenheimers,60(209)342-9772,1578279833,103,1578279936,6,New York City,NY,0 Truax Plaza
554,Cal Clyne,Cal,Clyne,358(274)643-5770,Vicki Skitteral,251(250)898-9761,1594122652,114,1594122766,79,Buffalo,NY,21 Northfield Court
555,Wake Shapter,Wake,Shapter,55(117)890-9642,Pietra Rickaert,62(449)431-7790,1589077569,216,1589077785,94,Syracuse,NY,4 Porter Hill
556,Beverlie Stolle,Beverlie,Stolle,86(568)512-2860,Gracie Longlands,48(596)554-0226,1587803114,284,1587803398,113,New York City,NY,3938 Sherman Pass
557,Rora Schustl,Rora,Schustl,27(454)269-7095,Jarrett Toderbrugge,86(801)692-2354,1578232372,35,1578232407,76,New York City,NY,3883 Goodland Circle
558,Hattie MacCallion,Hattie,MacCallion,62(927)667-5152,Lothaire Joselson,86(257)590-9196,1582609161,7,1582609168,150,New York City,NY,9296 Declaration Center
559,Tawnya Ahmed,Tawnya,Ahmed,62(620)634-0178,Clarie Crambie,52(622)229-7832,1581393221,141,1581393362,13,Albany,NY,0 South Drive
560,Agustin Seabrook,Agustin,Seabrook,237(855)144-6795,Merrill End,63(758)476-1560,1585951672,58,1585951730,119,Hicksville,NY,69198 Dahle Drive
561,Rourke Dunsmore,Rourke,Dunsmore,62(268)626-4366,Siusan Euels,389(866)286-8982,1600464856,48,1600464904,40,Jamaica,NY,8 Elmside Park
562,Adan Sowden,Adan,Sowden,55(579)614-4258,Terrence Banbrook,380(699)898-7333,1603043007,8,1603043015,124,Albany,NY,9 Donald Hill
563,Ruddie Witcomb,Ruddie,Witcomb,86(771)773-0459,Brewer Pechold,86(406)335-3438,1581261282,204,1581261486,87,Jamaica,NY,5 Jenna Court
564,Tori Challace,Tori,Challace,48(492)494-2794,Frasco Nuttall,98(807)637-9617,1578702883,60,1578702943,42,Port Washington,NY,8801 Orin Plaza
565,Myron Botten,Myron,Botten,356(891)942-2869,Etti Jacmard,48(139)423-0182,1601481881,130,1601482011,86,New York City,NY,142 Toban Drive
566,Rees Gittose,Rees,Gittose,62(203)511-5658,Prinz Farny,63(176)529-8535,1583464105,140,1583464245,20,Jamaica,NY,3054 Huxley Way
567,Meredith Denisevich,Meredith,Denisevich,58(572)485-2393,Dur Dibb,63(977)813-3303,1600110514,273,1600110787,53,Staten Island,NY,686 Dawn Park
568,Pavel Martynikhin,Pavel,Martynikhin,60(724)816-6188,Rozamond Pluck,964(876)391-4264,1586976760,221,1586976981,22,New York City,NY,090 Hoepker Park
569,Petr Casbon,Petr,Casbon,56(226)203-6537,Hadleigh Bradnick,234(595)524-4709,1601507971,91,1601508062,43,Albany,NY,28 Dahle Trail
570,Bary Treasure,Bary,Treasure,7(245)232-5648,Paolina McLeese,212(628)792-6591,1582277392,190,1582277582,15,Flushing,NY,08474 Cody Trail
571,Genna Braidman,Genna,Braidman,48(146)937-0570,Nikoletta Itzkovich,355(236)741-3978,1601948015,245,1601948260,129,New York City,NY,5400 Red Cloud Trail
572,Lin Paynter,Lin,Paynter,63(329)475-5724,Becca Clinton,48(348)894-0231,1595028180,252,1595028432,125,New York City,NY,453 Gulseth Avenue
573,Geri Walburn,Geri,Walburn,216(962)628-5888,Denna Millea,49(720)972-5744,1580827913,7,1580827920,133,Syracuse,NY,88280 Messerschmidt Parkway
574,Fitz Cheeld,Fitz,Cheeld,55(691)863-2402,Goldina Ventham,7(903)352-2461,1582952145,235,1582952380,128,New York City,NY,606 Cardinal Drive
575,Leonid Gimeno,Leonid,Gimeno,66(176)657-4619,Herby Mordin,7(731)761-6245,1581862160,138,1581862298,150,Schenectady,NY,13608 Macpherson Street
576,Derick Fillis,Derick,Fillis,46(239)298-2458,Sonny Hargrave,86(928)258-3037,1599485082,11,1599485093,11,Buffalo,NY,81252 Elgar Center
577,Lissy Dikels,Lissy,Dikels,33(416)659-0414,Tabbie Monnery,86(304)726-8802,1588572063,268,1588572331,8,Utica,NY,44 Talmadge Hill
578,Jervis Brownhall,Jervis,Brownhall,385(290)330-9176,Ephrayim Maryska,81(146)868-8444,1590074426,13,1590074439,142,Albany,NY,01036 Manley Street
579,Ramonda Wight,Ramonda,Wight,62(135)960-7190,Anastasie Maro,62(547)614-8675,1586183145,57,1586183202,71,Rochester,NY,673 Hooker Place
580,Wylie Reeves,Wylie,Reeves,7(738)367-4374,Charisse Trehearn,86(861)768-2335,1591460290,133,1591460423,90,Brooklyn,NY,758 Carioca Place
581,Walden Van Halle,Walden,Van Halle,86(699)611-4989,Fionnula Jacomb,1(406)202-4448,1579726148,230,1579726378,27,Albany,NY,51163 Scofield Road
582,Jennilee Kick,Jennilee,Kick,93(553)484-4294,Olivero Gardiner,86(266)848-4511,1594807600,241,1594807841,130,Buffalo,NY,4041 Fulton Way
583,Maryann Callf,Maryann,Callf,81(435)325-0641,Fancie Elvish,48(207)572-7738,1594526968,248,1594527216,10,New York City,NY,1 Scoville Lane
584,Vicki Tribe,Vicki,Tribe,380(277)565-4975,D'arcy Spiring,81(240)639-1790,1593805897,264,1593806161,127,New York City,NY,09749 Del Sol Circle
585,Jedediah Prestner,Jedediah,Prestner,62(836)170-4398,Maurise McClifferty,994(119)852-7927,1589142207,111,1589142318,141,Albany,NY,23 Manley Center
586,Rozalie Tejada,Rozalie,Tejada,54(880)925-2832,Viviene Sreenan,48(557)411-3745,1586479206,12,1586479218,77,Rochester,NY,68097 Stoughton Drive
587,Lidia Chettle,Lidia,Chettle,86(782)299-5677,Nial Agar,62(677)146-9559,1598143270,281,1598143551,51,Brooklyn,NY,3899 Kropf Pass
588,Hadleigh Bradnick,Hadleigh,Bradnick,234(595)524-4709,Bertie Hockey,502(691)740-1609,1591135479,130,1591135609,34,New York City,NY,39657 Donald Plaza
589,Susanne Bosch,Susanne,Bosch,359(813)549-6117,Giacomo Zanelli,63(131)521-1952,1592605696,160,1592605856,140,Rochester,NY,03097 Hauk Hill
590,Man Ganforthe,Man,Ganforthe,46(582)739-3157,Fionnula Jacomb,1(406)202-4448,1584179914,88,1584180002,45,Rochester,NY,95 Boyd Center
591,Klement Burchatt,Klement,Burchatt,48(646)993-9376,Ossie Barcroft,62(111)599-7528,1592018867,89,1592018956,100,New York City,NY,24 Dahle Junction
592,Ettore Francescuzzi,Ettore,Francescuzzi,62(575)878-3303,Van Chasier,48(109)270-6973,1594040317,68,1594040385,135,Rochester,NY,3253 Schiller Terrace
593,Pattie Denziloe,Pattie,Denziloe,86(479)466-2888,Aubert Wishkar,56(451)691-8341,1598610261,243,1598610504,19,Flushing,NY,71166 Lake View Lane
594,Jillayne Martinetto,Jillayne,Martinetto,420(563)154-0700,Nance Heinzel,44(864)819-6109,1599123114,54,1599123168,137,New Hyde Park,NY,2737 Bunting Street
595,Bryana MacSwayde,Bryana,MacSwayde,47(117)832-2328,Jervis Brownhall,385(290)330-9176,1590656306,95,1590656401,88,Albany,NY,986 Bluestem Avenue
596,Aldric Santus,Aldric,Santus,86(671)458-3549,Delcine Hankins,62(811)309-8725,1598846904,109,1598847013,73,Albany,NY,5 Hollow Ridge Point
597,Babb Belcham,Babb,Belcham,81(304)952-9363,Laure Verrall,62(433)243-4739,1578151996,231,1578152227,44,Buffalo,NY,193 Lotheville Crossing
598,Anette Kynvin,Anette,Kynvin,86(960)182-3403,Agustin Seabrook,237(855)144-6795,1587570216,257,1587570473,14,New Hyde Park,NY,05 Aberg Plaza
599,Selma Diggle,Selma,Diggle,1(860)856-2361,Wittie Haslegrave,381(703)559-4983,1582244299,177,1582244476,26,Albany,NY,1391 Quincy Junction
600,Vicki Tribe,Vicki,Tribe,380(277)565-4975,Katrine Salmoni,227(130)468-0624,1581786551,226,1581786777,43,Rochester,NY,225 Eastwood Parkway
601,Frances Pendered,Frances,Pendered,502(922)626-9477,Jervis Brownhall,385(290)330-9176,1579061886,155,1579062041,91,Brooklyn,NY,614 Esker Road
602,Galvin Ugolini,Galvin,Ugolini,7(500)270-6716,Clotilda Burditt,86(509)364-0418,1580833502,275,1580833777,56,Syracuse,NY,8252 Bartillon Hill
603,Winifield Castello,Winifield,Castello,593(281)565-7361,Andra Trevaskiss,86(480)512-7019,1589590408,157,1589590565,59,New York City,NY,055 Duke Court
604,Hieronymus Trangmar,Hieronymus,Trangmar,86(364)702-0042,Bendite Schoales,1(904)447-3383,1596560665,143,1596560808,64,New York City,NY,82360 Harper Center
605,Joann Aitchison,Joann,Aitchison,51(894)576-2441,Andra Trevaskiss,86(480)512-7019,1600351262,298,1600351560,46,New York City,NY,6689 Sullivan Lane
606,Thane Ramalhete,Thane,Ramalhete,1(915)231-4837,Tyne Grange,51(544)224-9995,1599500611,220,1599500831,6,Rochester,NY,900 Golf Course Alley
607,Lisa Lyste,Lisa,Lyste,86(995)140-7957,Carmella Sawyer,63(979)884-2490,1599335236,290,1599335526,142,Buffalo,NY,1 Blue Bill Park Trail
608,Noreen Handrahan,Noreen,Handrahan,675(827)320-9909,Francis Bartolomieu,86(333)347-0703,1577984555,257,1577984812,17,Albany,NY,9 Maryland Pass
609,Lynda Simonou,Lynda,Simonou,81(465)427-7685,Murry Luckham,86(716)925-0143,1578857503,26,1578857529,103,Jamaica,NY,7 Hazelcrest Way
610,Leo Canedo,Leo,Canedo,84(336)501-0343,Adan Sowden,55(579)614-4258,1583230600,188,1583230788,103,Bronx,NY,3 Warner Parkway
611,Ramonda Wight,Ramonda,Wight,62(135)960-7190,Kata Guerry,232(110)954-1863,1578058603,110,1578058713,111,Bronx,NY,8 Thierer Park
612,Shaun Mateo,Shaun,Mateo,1(465)791-8592,Vladamir Jonczyk,46(141)913-1277,1585551041,272,1585551313,11,New York City,NY,3 Ridge Oak Alley
613,Thane Ramalhete,Thane,Ramalhete,1(915)231-4837,Ynez Butlin,52(497)702-5820,1590763313,223,1590763536,104,Rochester,NY,54951 Express Pass
614,Titus Formoy,Titus,Formoy,380(216)777-8270,Marsh Kenchington,52(306)676-8044,1578718521,82,1578718603,85,New York City,NY,594 Lunder Circle
615,Gerhardt Dobsons,Gerhardt,Dobsons,55(168)375-4582,Ossie Barcroft,62(111)599-7528,1578737327,43,1578737370,109,New York City,NY,0 Shelley Alley
616,Noreen Handrahan,Noreen,Handrahan,675(827)320-9909,Jacqui Huffey,86(106)903-4854,1578878221,121,1578878342,148,Elmira,NY,09 Oriole Court
617,Mildred Schubbert,Mildred,Schubbert,62(829)205-8675,Nariko Loche,53(820)330-2809,1586749871,216,1586750087,147,Staten Island,NY,5 Warner Crossing
618,Traver Weal,Traver,Weal,33(536)343-4075,Tina Haverty,880(666)143-3927,1593603986,205,1593604191,38,New York City,NY,88 Anderson Junction
619,Hieronymus Trangmar,Hieronymus,Trangmar,86(364)702-0042,Prent McMurtyr,994(383)517-3157,1599690610,166,1599690776,33,New York City,NY,8 Rieder Park
620,Earl Bettleson,Earl,Bettleson,86(788)189-7752,Lionel Kubacki,380(543)254-0045,1599285533,168,1599285701,124,Flushing,NY,73950 Melvin Street
621,Rickie Crabtree,Rickie,Crabtree,62(211)670-2435,Euell Partridge,380(230)655-4794,1595293397,8,1595293405,10,Brooklyn,NY,7631 Blue Bill Park Crossing
622,Ardisj Tort,Ardisj,Tort,7(275)584-5094,Park Coaker,54(138)618-1551,1586709052,259,1586709311,142,Albany,NY,80 Pine View Parkway
623,David Fishe,David,Fishe,86(858)709-8357,Adriana Poveleye,52(906)648-2866,1582894490,166,1582894656,49,New York City,NY,4 Gerald Point
624,Nial Agar,Nial,Agar,62(677)146-9559,Pincus Cesco,86(646)152-9247,1588644924,256,1588645180,20,Brooklyn,NY,91964 Hazelcrest Crossing
625,Halette Swadlinge,Halette,Swadlinge,46(790)271-5262,Baxy Knewstub,381(393)637-7261,1595308866,250,1595309116,41,New York City,NY,9 Michigan Crossing
626,Jervis Brownhall,Jervis,Brownhall,385(290)330-9176,Ofelia Colebrook,63(754)452-9366,1578021633,280,1578021913,59,Syracuse,NY,12 Nobel Circle
627,Maisie Devall,Maisie,Devall,46(622)147-4526,Nedi Faragan,86(696)678-6830,1587282791,21,1587282812,145,Brooklyn,NY,7603 Dexter Terrace
628,Lacee Goldfinch,Lacee,Goldfinch,62(262)125-1926,Siana Rosindill,55(950)672-7255,1578942788,231,1578943019,19,Jamaica,NY,3 Continental Alley
629,Frannie Nibley,Frannie,Nibley,358(675)167-3990,Lind Brando,7(750)944-7550,1602430232,266,1602430498,27,New York City,NY,99876 Center Lane
630,Emelda Coldman,Emelda,Coldman,46(384)664-6112,Rheta Iveagh,48(699)783-6346,1602189045,143,1602189188,99,New York City,NY,4 Rusk Court
631,Murdoch Sutliff,Murdoch,Sutliff,52(488)167-6556,Elberta Christoforou,63(978)180-0996,1586367459,107,1586367566,79,New York City,NY,731 Schlimgen Hill
632,Giuditta Wissby,Giuditta,Wissby,7(923)253-4674,Nissa Cristofvao,86(630)394-2559,1583557974,297,1583558271,98,New York City,NY,5 Caliangt Avenue
633,Vale Stoffel,Vale,Stoffel,27(107)499-0130,Viviene Sreenan,48(557)411-3745,1578916593,89,1578916682,60,Bronx,NY,3 Oneill Circle
634,Jerome Messager,Jerome,Messager,7(947)964-1153,Clarie Crambie,52(622)229-7832,1588669558,3,1588669561,15,New Hyde Park,NY,45 Sutteridge Parkway
635,Genna Braidman,Genna,Braidman,48(146)937-0570,Vonni Dreye,420(593)158-0045,1585859640,114,1585859754,6,Brooklyn,NY,58546 Jenifer Street
636,Kilian Reames,Kilian,Reames,970(654)660-8542,Orren Baudain,86(287)770-4608,1594832078,33,1594832111,97,New York City,NY,27 Division Terrace
637,Aubrey Tomaskunas,Aubrey,Tomaskunas,351(716)372-4981,Cristabel Grigorian,63(847)564-2547,1584353853,13,1584353866,88,Brooklyn,NY,128 Elka Avenue
638,Wileen O'Lennane,Wileen,O'Lennane,48(240)472-2214,Larisa Visco,380(865)967-8693,1579010553,224,1579010777,33,Buffalo,NY,58 Bunting Lane
639,Sydney Laux,Sydney,Laux,370(410)399-7576,Bernadine Renshaw,95(870)194-3318,1581982813,75,1581982888,28,Flushing,NY,08939 2nd Way
640,Anna Clementson,Anna,Clementson,33(550)374-0274,Nance Heinzel,44(864)819-6109,1595167111,4,1595167115,84,New York City,NY,07 Aberg Lane
641,Basilius Hanigan,Basilius,Hanigan,353(598)570-2811,Clemmy Gerholz,30(522)627-5594,1598181178,281,1598181459,135,Buffalo,NY,13 Starling Park
642,Letisha Manton,Letisha,Manton,62(227)579-0108,Gabriel Tribe,353(955)836-9895,1592121635,126,1592121761,22,New York City,NY,70941 8th Hill
643,Jordan Irvine,Jordan,Irvine,33(628)748-1617,Tim Collens,63(589)682-5130,1589549010,22,1589549032,118,Buffalo,NY,60 Dottie Trail
644,Bekki Caldroni,Bekki,Caldroni,1(801)583-0849,Manon Killock,52(509)918-1743,1583630722,120,1583630842,140,Brooklyn,NY,3 Scofield Point
645,Emilie Hambelton,Emilie,Hambelton,55(439)937-7494,Maurise McClifferty,994(119)852-7927,1590194401,132,1590194533,107,New York City,NY,749 Norway Maple Drive
646,Candace Stallwood,Candace,Stallwood,86(161)932-8231,Filmer Jozefowicz,86(508)562-3644,1581385924,86,1581386010,30,Syracuse,NY,4 Warrior Court
647,Byrle Penfold,Byrle,Penfold,86(567)847-5203,Tomaso Sibson,92(306)231-1416,1580016878,78,1580016956,12,Brooklyn,NY,6 Pond Court
648,Tiebout Tiler,Tiebout,Tiler,58(761)230-0102,D'arcy Spiring,81(240)639-1790,1578226131,230,1578226361,95,Rochester,NY,59246 Eggendart Pass
649,Edith Rutigliano,Edith,Rutigliano,86(268)744-4648,Guenevere Parkhouse,62(340)576-1969,1592365928,133,1592366061,84,New York City,NY,684 Beilfuss Lane
650,Orren Baudain,Orren,Baudain,86(287)770-4608,Bianka Wileman,504(313)748-0347,1580443660,165,1580443825,48,Rochester,NY,43 Crest Line Hill
651,Lacee Goldfinch,Lacee,Goldfinch,62(262)125-1926,Raf Chisnall,970(881)968-1625,1592862314,47,1592862361,30,Albany,NY,96 Westport Drive
652,Tomaso Sibson,Tomaso,Sibson,92(306)231-1416,Lev Tomasino,57(807)802-6158,1598320056,45,1598320101,83,New York City,NY,52 Northland Hill
653,Avram Sorton,Avram,Sorton,46(558)252-2105,Conant Bellison,254(525)271-0075,1582085839,72,1582085911,46,Albany,NY,5 Sachs Alley
654,Upton Blazhevich,Upton,Blazhevich,27(605)851-3489,Budd Milton-White,63(731)794-6079,1584958224,8,1584958232,4,Elmira,NY,87 Westridge Crossing
655,Olav Cashin,Olav,Cashin,36(666)531-9945,Dawna Asher,93(494)128-1052,1589693614,71,1589693685,89,Jamaica,NY,4 Rockefeller Way
656,Alonzo Millberg,Alonzo,Millberg,420(939)895-3549,Gilbertine McClory,86(419)439-4832,1598764522,108,1598764630,70,Syracuse,NY,84 Katie Lane
657,Evaleen Tuffley,Evaleen,Tuffley,62(499)121-3987,Abagail Gillion,996(634)404-7079,1580472447,91,1580472538,81,Jamaica,NY,7 Mosinee Street
658,Vicki Skitteral,Vicki,Skitteral,251(250)898-9761,Selma Diggle,1(860)856-2361,1580516810,149,1580516959,58,Brooklyn,NY,520 Spenser Junction
659,Mathe Reeken,Mathe,Reeken,62(300)587-2929,Darbie Lackner,7(717)230-9924,1587369579,276,1587369855,54,Yonkers,NY,580 Cody Place
660,Jeri Agronski,Jeri,Agronski,86(992)573-8686,Vicki Anning,86(786)715-4907,1601912958,66,1601913024,71,Buffalo,NY,064 Annamark Parkway
661,Alair Gounet,Alair,Gounet,971(111)329-8517,Catlin O'Howbane,351(430)648-9938,1593424348,135,1593424483,108,Albany,NY,5600 Butternut Drive
662,Nanine Jenteau,Nanine,Jenteau,255(409)348-3618,Alic Roycroft,386(998)932-6292,1583601927,106,1583602033,71,Syracuse,NY,4 Carey Avenue
663,Hurlee Caesmans,Hurlee,Caesmans,63(415)484-3055,Orson Maidlow,86(641)414-4252,1578366154,228,1578366382,20,Syracuse,NY,3299 Hoard Place
664,Crissy Truder,Crissy,Truder,86(624)752-6671,Olivero Gardiner,86(266)848-4511,1587820482,231,1587820713,112,Syracuse,NY,04 Spaight Pass
665,David Fishe,David,Fishe,86(858)709-8357,Isahella MacDuff,7(229)210-4334,1599102926,9,1599102935,34,New York City,NY,3328 Anniversary Drive
666,Edgar Deport,Edgar,Deport,66(320)195-3608,Leontyne Cadigan,57(745)847-3320,1590054771,39,1590054810,116,New Hyde Park,NY,50 Talisman Junction
667,Augustine Fulker,Augustine,Fulker,32(356)227-6836,Brett Stickel,33(304)944-3840,1587299813,199,1587300012,50,New York City,NY,9 Center Hill
668,Wallis Slimme,Wallis,Slimme,994(352)645-0593,Tabbie Monnery,86(304)726-8802,1591375073,166,1591375239,15,Albany,NY,7276 Vera Point
669,Pincus Cesco,Pincus,Cesco,86(646)152-9247,Hieronymus Trangmar,86(364)702-0042,1583426495,112,1583426607,74,New York City,NY,5 Rowland Avenue
670,Jessika MacDowall,Jessika,MacDowall,234(380)412-6700,Hattie MacCallion,62(927)667-5152,1594793084,72,1594793156,124,Albany,NY,33 Everett Alley
671,Killie Gornar,Killie,Gornar,81(285)436-3848,Jaquenette Malthus,234(866)686-1531,1592995310,171,1592995481,81,New York City,NY,60257 Messerschmidt Pass
672,Tatiana Gladdolph,Tatiana,Gladdolph,385(142)239-5003,Thomasa Gaven,7(992)790-6346,1597644442,120,1597644562,40,New York City,NY,28578 Debs Plaza
673,Jessie Trubshawe,Jessie,Trubshawe,356(696)591-4489,Titus Formoy,380(216)777-8270,1593136839,46,1593136885,123,Jamaica,NY,3149 Mosinee Way
674,Amandi Bielby,Amandi,Bielby,62(753)475-5764,Odille Schruyer,62(546)384-4437,1586312898,227,1586313125,85,Brooklyn,NY,612 Larry Terrace
675,Aimil Ringwood,Aimil,Ringwood,63(785)397-6854,Mayne Childs,63(659)485-4929,1578781338,268,1578781606,91,New York City,NY,96636 Parkside Road
676,Jania Brou,Jania,Brou,66(992)901-5469,Fraze Kunes,7(106)598-8798,1591177775,116,1591177891,75,New York City,NY,509 Lindbergh Avenue
677,Fonsie Rigmand,Fonsie,Rigmand,62(584)809-7939,Lee Schmidt,54(238)749-8272,1588261638,280,1588261918,135,Rochester,NY,5 Packers Pass
678,Madalena Piens,Madalena,Piens,7(873)202-8665,Frederique Prisk,241(707)194-3040,1577877149,54,1577877203,118,New York City,NY,745 Wayridge Circle
679,Johny Lingner,Johny,Lingner,351(617)272-2007,Sarina Umpleby,7(772)110-3202,1583832260,296,1583832556,22,Jamaica,NY,00033 Darwin Court
680,Francyne Kanter,Francyne,Kanter,84(898)526-1387,Cleo Maruszewski,51(787)583-8717,1599227116,229,1599227345,133,Albany,NY,7059 Del Mar Drive
